label,wrist_x,wrist_y,wrist_z,thumb_x,thumb_y,thumb_z,index_x,index_y,index_z,middle_x,middle_y,middle_z,ring_x,ring_y,ring_z,pinky_x,pinky_y,pinky_z
T,0.764049768447876,0.7160625457763672,-7.853471402086143e-07,0.6454000473022461,0.3917255699634552,-0.05399814248085022,0.633765459060669,0.5208361148834229,-0.09112963080406189,0.6909773349761963,0.6188150644302368,-0.07192103564739227,0.7343941330909729,0.6469234824180603,-0.044528815895318985,0.7749263644218445,0.6051076054573059,-0.0384863018989563
T,0.7610083818435669,0.769721508026123,-7.12895086962817e-07,0.663189172744751,0.483585923910141,-0.06263014674186707,0.652548611164093,0.5973615646362305,-0.09443821758031845,0.7059062123298645,0.6954726576805115,-0.07673382759094238,0.7433450818061829,0.7148905396461487,-0.05045284703373909,0.7789574265480042,0.680534839630127,-0.042970698326826096
T,0.7492887377738953,0.6763927340507507,-4.977973731001839e-07,0.6898302435874939,0.449084997177124,-0.050580915063619614,0.6815265417098999,0.5433692932128906,-0.07648292183876038,0.7184197902679443,0.6127697229385376,-0.062293969094753265,0.7433717846870422,0.6301174759864807,-0.04041263088583946,0.773591935634613,0.604906439781189,-0.03456234186887741
T,0.5927845239639282,0.6594811081886292,-5.626899906019389e-07,0.5010679364204407,0.4388574957847595,-0.03661370649933815,0.49673715233802795,0.5383216738700867,-0.06091887131333351,0.5386296510696411,0.598398745059967,-0.0475773885846138,0.5677013993263245,0.6166163682937622,-0.02958526462316513,0.59444659948349,0.5861950516700745,-0.025437597185373306
T,0.5970033407211304,0.4735484719276428,-5.115971362101845e-07,0.5099691152572632,0.24502608180046082,-0.04169120267033577,0.5081959366798401,0.3364052474498749,-0.06885766983032227,0.5517162084579468,0.4048440456390381,-0.05685928836464882,0.5793096423149109,0.4225093424320221,-0.03642376512289047,0.6086508631706238,0.3902089595794678,-0.03110787831246853
T,0.6743468046188354,0.47343018651008606,-3.984226566444704e-07,0.601856529712677,0.27056026458740234,-0.03986227512359619,0.6039982438087463,0.3426608145236969,-0.06290921568870544,0.6420106291770935,0.40400296449661255,-0.05097227171063423,0.6647571325302124,0.4232251048088074,-0.03289823606610298,0.6895899176597595,0.3985108733177185,-0.028604671359062195
T,0.7396878004074097,0.5657053589820862,-3.355518174430472e-07,0.6827611923217773,0.3652764856815338,-0.04328567162156105,0.6874641180038452,0.4315406084060669,-0.06535577774047852,0.7172347903251648,0.4955614507198334,-0.0532233901321888,0.7381929755210876,0.5169533491134644,-0.035329803824424744,0.7648040652275085,0.4952636957168579,-0.0313381552696228
T,0.7037177085876465,0.7882325053215027,-4.078546851360443e-07,0.6652901768684387,0.5920679569244385,-0.0452980101108551,0.6600802540779114,0.6736099720001221,-0.06592697650194168,0.6872743368148804,0.7321392297744751,-0.05096745863556862,0.706520140171051,0.7451398372650146,-0.0325135812163353,0.7323587536811829,0.7248126864433289,-0.027489712461829185
T,0.7364883422851562,0.38042908906936646,-3.3644749919403694e-07,0.6738665103912354,0.17006243765354156,-0.04310540482401848,0.6787562370300293,0.24526649713516235,-0.07173814624547958,0.7127525806427002,0.3073219656944275,-0.05901283025741577,0.7351731061935425,0.325746089220047,-0.03693452104926109,0.7615594863891602,0.2986873686313629,-0.031041357666254044
U,0.7122339010238647,0.7412238717079163,7.104140991032182e-07,0.7102234959602356,0.5477411150932312,-0.10011675208806992,0.6364120244979858,0.2709445059299469,-0.11319666355848312,0.6731532216072083,0.24108722805976868,-0.11922015249729156,0.7012599110603333,0.6385161876678467,-0.09776512533426285,0.7271749377250671,0.654538631439209,-0.09110967814922333
U,0.7452218532562256,0.6705427765846252,6.72685871450085e-07,0.75239497423172,0.45744723081588745,-0.09556832909584045,0.6736000776290894,0.21125809848308563,-0.0988677591085434,0.7085418701171875,0.18404415249824524,-0.10267038643360138,0.7465333342552185,0.5569514632225037,-0.08502452075481415,0.7747364044189453,0.5642353892326355,-0.07330242544412613
U,0.7562140226364136,0.6973201632499695,7.969092052917404e-07,0.7678234577178955,0.4683453440666199,-0.11593581736087799,0.6747614145278931,0.18988937139511108,-0.12338566780090332,0.7172641754150391,0.15578749775886536,-0.12514908611774445,0.7620455026626587,0.568676769733429,-0.10065452754497528,0.7903997302055359,0.5810278058052063,-0.08630870282649994
U,0.6345236301422119,0.7577248811721802,7.719435188846546e-07,0.6131262183189392,0.5319570899009705,-0.10044831782579422,0.5320184230804443,0.24136093258857727,-0.10986565053462982,0.5662215352058411,0.20801937580108643,-0.11828266829252243,0.6094880700111389,0.6326041221618652,-0.1018325686454773,0.6391156315803528,0.658909797668457,-0.09316448122262955
U,0.7792670130729675,0.847705602645874,8.735190135666926e-07,0.808603048324585,0.624817430973053,-0.13484682142734528,0.7165400981903076,0.3126879930496216,-0.14310213923454285,0.7643796801567078,0.2801063060760498,-0.13897186517715454,0.7923651337623596,0.7211786508560181,-0.10999546945095062,0.8178838491439819,0.7434447407722473,-0.10219031572341919
U,0.7182180881500244,0.9166287183761597,1.0178705451835413e-06,0.7188050746917725,0.6322331428527832,-0.13579107820987701,0.6296036839485168,0.2278997004032135,-0.15539325773715973,0.6807519793510437,0.19014471769332886,-0.15900586545467377,0.7007998824119568,0.7579550743103027,-0.12941530346870422,0.7421390414237976,0.7820377349853516,-0.11715883761644363
U,0.5781442523002625,0.9517812728881836,1.0348026080464479e-06,0.5452993512153625,0.6584703326225281,-0.14224468171596527,0.46742698550224304,0.23779863119125366,-0.1628928929567337,0.5141261219978333,0.19930538535118103,-0.16749818623065948,0.5416316986083984,0.7984952330589294,-0.13713759183883667,0.5838773250579834,0.8324553966522217,-0.13270559906959534
U,0.7308814525604248,0.667885959148407,5.38009430783859e-07,0.7492148876190186,0.48533496260643005,-0.07428192347288132,0.677127480506897,0.2943592071533203,-0.07874142378568649,0.7056127190589905,0.2733767032623291,-0.08196515589952469,0.7466742992401123,0.5678433775901794,-0.0661003589630127,0.7676377296447754,0.5758026242256165,-0.05589153245091438
U,0.7582715153694153,0.8582624197006226,5.263270850264234e-07,0.7926063537597656,0.699280858039856,-0.0817248672246933,0.7364407181739807,0.4975648522377014,-0.0830216109752655,0.7652683854103088,0.4809640944004059,-0.0767921656370163,0.7854162454605103,0.7824893593788147,-0.0641297772526741,0.8041516542434692,0.7903764247894287,-0.05639973655343056
U,0.8344142436981201,0.4413408041000366,4.890466129836568e-07,0.8539401292800903,0.26043710112571716,-0.0659693107008934,0.7815812826156616,0.09645169973373413,-0.06514744460582733,0.8080629110336304,0.07674095034599304,-0.06685744225978851,0.8475079536437988,0.343003511428833,-0.052838075906038284,0.8690464496612549,0.3466787338256836,-0.04225717484951019
U,0.47181785106658936,0.5991123914718628,5.232896000961773e-07,0.4359579086303711,0.40117186307907104,-0.07001002877950668,0.3818254768848419,0.17995181679725647,-0.07705394923686981,0.4116935729980469,0.1563306748867035,-0.08591804653406143,0.4434245824813843,0.48602935671806335,-0.0759228989481926,0.4686068594455719,0.5000393986701965,-0.07069741189479828
U,0.4957522451877594,0.8530213832855225,6.105339593887038e-07,0.46979549527168274,0.6917880773544312,-0.0790415033698082,0.4356536269187927,0.4446384310722351,-0.0938718393445015,0.461374968290329,0.43115904927253723,-0.09910058230161667,0.46712103486061096,0.7733482122421265,-0.08206361532211304,0.48641058802604675,0.7867175340652466,-0.07698483765125275
V,0.6874184012413025,0.7370320558547974,8.363234087482851e-07,0.6931760907173157,0.5819281935691833,-0.11442074179649353,0.5913892984390259,0.31652745604515076,-0.12261451035737991,0.7248217463493347,0.278622567653656,-0.12368840724229813,0.7066023945808411,0.6558000445365906,-0.09956680983304977,0.7244911789894104,0.6777664422988892,-0.09802430868148804
V,0.7222205400466919,0.79329514503479,8.211089834730956e-07,0.7438809275627136,0.6501157879829407,-0.10732084512710571,0.6454138159751892,0.3811904489994049,-0.11332451552152634,0.7746885418891907,0.35009053349494934,-0.11298448592424393,0.7555330991744995,0.7221700549125671,-0.09525616466999054,0.768393874168396,0.7526217699050903,-0.09656239300966263
V,0.7571995854377747,0.942764163017273,1.198181621475669e-06,0.775274395942688,0.7529199123382568,-0.14991678297519684,0.646801233291626,0.36960673332214355,-0.16220003366470337,0.8250093460083008,0.3344794809818268,-0.1638159155845642,0.7910134792327881,0.8524750471115112,-0.1375270038843155,0.8171725273132324,0.8952084183692932,-0.14309430122375488
V,0.7429569959640503,0.7840869426727295,1.1384073559383978e-06,0.7678187489509583,0.5546711087226868,-0.16987626254558563,0.6307463645935059,0.17038118839263916,-0.1761941760778427,0.8124620318412781,0.12468984723091125,-0.18171179294586182,0.7795888781547546,0.6482455730438232,-0.14641159772872925,0.8105731010437012,0.6820157766342163,-0.14107520878314972
V,0.6141455769538879,0.827242374420166,1.3464340327118407e-06,0.5925919413566589,0.6040447354316711,-0.16524142026901245,0.4575505256652832,0.20211061835289001,-0.1863798052072525,0.6589275002479553,0.14140602946281433,-0.1985282152891159,0.6153051257133484,0.7159050703048706,-0.1556401401758194,0.65183424949646,0.7552264928817749,-0.15419375896453857
V,0.5915381908416748,0.9550007581710815,1.250650484507787e-06,0.5564614534378052,0.7291834950447083,-0.12746720016002655,0.4285373091697693,0.31407201290130615,-0.14953617751598358,0.6350086331367493,0.26797834038734436,-0.1663418859243393,0.5775452256202698,0.8488455414772034,-0.13550077378749847,0.6142159700393677,0.8886362314224243,-0.1385498195886612
V,0.48391565680503845,0.934217095375061,1.2173787808933412e-06,0.43255680799484253,0.7117694020271301,-0.13577668368816376,0.32309603691101074,0.3091256320476532,-0.14959777891635895,0.5273064374923706,0.26739832758903503,-0.16690532863140106,0.4519197344779968,0.8273179531097412,-0.13646675646305084,0.48134568333625793,0.8585330843925476,-0.13579845428466797
V,0.6774584054946899,0.7748873233795166,7.952983764880628e-07,0.6954468488693237,0.6132453083992004,-0.11251696944236755,0.5922976732254028,0.33496958017349243,-0.11681053787469864,0.7289968729019165,0.30587780475616455,-0.11859191954135895,0.7079703211784363,0.681203305721283,-0.09895329922437668,0.7282252311706543,0.7052839994430542,-0.0980193018913269
V,0.7318209409713745,0.8077370524406433,5.408525112216012e-07,0.7765294313430786,0.6764299869537354,-0.08878203481435776,0.7080124020576477,0.44128894805908203,-0.09216935187578201,0.8213185667991638,0.4304020404815674,-0.08903084695339203,0.7821270227432251,0.736187219619751,-0.07743599265813828,0.8014370203018188,0.7635108828544617,-0.07454467564821243
V,0.8152467012405396,0.5662064552307129,5.446544264486874e-07,0.8474308252334595,0.38702192902565,-0.08993454277515411,0.7375232577323914,0.15636518597602844,-0.09099451452493668,0.8613697290420532,0.1189601719379425,-0.09011994302272797,0.8585866689682007,0.4447226822376251,-0.07767712324857712,0.8840306997299194,0.4641825556755066,-0.0704423263669014
V,0.6771531105041504,0.5724540948867798,7.827948138583452e-07,0.6823077201843262,0.37487369775772095,-0.09887440502643585,0.5723364353179932,0.11863169074058533,-0.10418641567230225,0.7114406824111938,0.07721775770187378,-0.11185134202241898,0.6950739026069641,0.4462783634662628,-0.0941033810377121,0.7229464054107666,0.467559278011322,-0.08958691358566284
V,0.5490326881408691,0.9591225385665894,9.13902056254301e-07,0.5146321654319763,0.8156734704971313,-0.09741020202636719,0.4248816967010498,0.5178064107894897,-0.10818291455507278,0.5675345659255981,0.48304009437561035,-0.12118630111217499,0.5380504727363586,0.9010820388793945,-0.09907189011573792,0.5588487386703491,0.9308621287345886,-0.10191235691308975
W,0.6897906064987183,0.7412673830986023,3.236265797568194e-07,0.734604001045227,0.5820284485816956,-0.07496152073144913,0.5544004440307617,0.33294957876205444,-0.0996781662106514,0.6418583393096924,0.26671892404556274,-0.0933944582939148,0.7609072923660278,0.30784910917282104,-0.12375438213348389,0.7347054481506348,0.6022835969924927,-0.08671632409095764
W,0.7368500232696533,0.6449025869369507,2.4338251591871085e-07,0.7984127998352051,0.47434666752815247,-0.06859567016363144,0.6314082145690918,0.23133836686611176,-0.0765899196267128,0.7064748406410217,0.18373262882232666,-0.06719105690717697,0.8125308752059937,0.22123165428638458,-0.0965081974864006,0.7962901592254639,0.4874459207057953,-0.07181986421346664
W,0.7432258725166321,0.7774081826210022,3.240153318984085e-07,0.802484929561615,0.6312417387962341,-0.08904169499874115,0.6453891396522522,0.3810003995895386,-0.09695097804069519,0.7244805097579956,0.31838324666023254,-0.08508437871932983,0.812519907951355,0.35660356283187866,-0.11368229240179062,0.8010415434837341,0.6564392447471619,-0.08655975013971329
W,0.7722168564796448,0.9007892608642578,3.597892828111071e-07,0.8546493649482727,0.7913848757743835,-0.11594053357839584,0.7148773074150085,0.5260522961616516,-0.11295407265424728,0.7957268357276917,0.470316082239151,-0.09747112542390823,0.8917783498764038,0.5311546325683594,-0.11826281994581223,0.8556675910949707,0.8320814371109009,-0.09656810015439987
W,0.6333552002906799,0.945266842842102,5.822235493724293e-07,0.6468802690505981,0.8448586463928223,-0.10046018660068512,0.4932200014591217,0.579591691493988,-0.11108476668596268,0.6085482239723206,0.497310608625412,-0.11556127667427063,0.702459990978241,0.5609234571456909,-0.149767205119133,0.6556751728057861,0.8894137144088745,-0.13452166318893433
W,0.618657648563385,0.7761663198471069,4.5907822254775965e-07,0.6353816986083984,0.620195746421814,-0.0723613053560257,0.452223539352417,0.3693162798881531,-0.0861327275633812,0.5605236887931824,0.2905150353908539,-0.0890936553478241,0.6675161123275757,0.3283977508544922,-0.12656883895397186,0.6400701403617859,0.6516852378845215,-0.0995413288474083
W,0.5414657592773438,0.7117045521736145,4.79479808745964e-07,0.5251424312591553,0.5447057485580444,-0.07103017717599869,0.34264206886291504,0.283858060836792,-0.08349941670894623,0.45898082852363586,0.2043415606021881,-0.09731634706258774,0.5757524371147156,0.24145740270614624,-0.13463865220546722,0.5440195798873901,0.5717697739601135,-0.11266131699085236
W,0.6378062963485718,0.6390149593353271,4.127540762510762e-07,0.6680254340171814,0.45575135946273804,-0.07352038472890854,0.49047404527664185,0.1985306292772293,-0.08230865001678467,0.5962203741073608,0.13546758890151978,-0.08372770994901657,0.7085593342781067,0.18025003373622894,-0.11756254732608795,0.6765323877334595,0.47502660751342773,-0.08776894956827164
W,0.7384911775588989,0.7583375573158264,2.637360978496872e-07,0.8040652871131897,0.6111767888069153,-0.076910100877285,0.6559614539146423,0.35934799909591675,-0.08214623481035233,0.7372161746025085,0.3138290047645569,-0.07458621263504028,0.842217206954956,0.3695759177207947,-0.09613142162561417,0.807780921459198,0.6211603283882141,-0.06776037067174911
W,0.5141298174858093,1.083382248878479,4.03556583705722e-07,0.5299737453460693,0.9545333385467529,-0.07698143273591995,0.37875476479530334,0.6711035370826721,-0.08521877974271774,0.507072389125824,0.5905418395996094,-0.09120137244462967,0.5995262861251831,0.659382700920105,-0.12616927921772003,0.543599545955658,0.9852374792098999,-0.10443548113107681
W,0.4922516942024231,0.8882087469100952,4.829084900848102e-07,0.46612828969955444,0.7421873807907104,-0.06291518360376358,0.3138253390789032,0.48971331119537354,-0.0730229914188385,0.4441012144088745,0.4048808217048645,-0.08739355951547623,0.5264995098114014,0.45274996757507324,-0.13324664533138275,0.4806515872478485,0.776504397392273,-0.12479528039693832
W,0.5757710933685303,0.7949264049530029,3.2446644127048785e-07,0.5787414908409119,0.6517630219459534,-0.05029556155204773,0.4482600688934326,0.44922322034835815,-0.05931704863905907,0.5456103682518005,0.38572627305984497,-0.0654972568154335,0.6124057769775391,0.418626606464386,-0.0967007428407669,0.5942266583442688,0.669077455997467,-0.07670703530311584
