label,pt1_x,pt1_y,pt1_z,pt2_x,pt2_y,pt2_z,pt3_x,pt3_y,pt3_z,pt4_x,pt4_y,pt4_z,pt5_x,pt5_y,pt5_z,pt6_x,pt6_y,pt6_z,pt7_x,pt7_y,pt7_z,pt8_x,pt8_y,pt8_z,pt9_x,pt9_y,pt9_z,pt10_x,pt10_y,pt10_z,pt11_x,pt11_y,pt11_z,pt12_x,pt12_y,pt12_z,pt13_x,pt13_y,pt13_z,pt14_x,pt14_y,pt14_z,pt15_x,pt15_y,pt15_z,pt16_x,pt16_y,pt16_z,pt17_x,pt17_y,pt17_z,pt18_x,pt18_y,pt18_z,pt19_x,pt19_y,pt19_z,pt20_x,pt20_y,pt20_z
O,-0.08054995536804199,-0.04718053340911865,0.027343092380249345,-0.12662291526794434,-0.10369151830673218,0.026521000905120218,-0.16656053066253662,-0.1427934765815735,0.015026029093348825,-0.18794557452201843,-0.17636477947235107,0.003525648392894709,-0.05349034070968628,-0.23138046264648438,0.03185307410188898,-0.12380504608154297,-0.2706974744796753,0.021301193056785905,-0.1631241738796234,-0.2358536720275879,0.00731628889792546,-0.1732221245765686,-0.19566339254379272,-0.0022930303717316747,-0.04360741376876831,-0.22994595766067505,0.005166059719556415,-0.1292417049407959,-0.2755945920944214,0.002251968147390926,-0.16931775212287903,-0.23715800046920776,-0.00451761634445802,-0.1743994951248169,-0.19692987203598022,-0.012402635173714316,-0.04522019624710083,-0.208787202835083,-0.021924359829938567,-0.126021146774292,-0.26647061109542847,-0.02589124824277178,-0.1667414903640747,-0.22852671146392822,-0.0228376259224774,-0.17418628931045532,-0.19017088413238525,-0.022969320522463477,-0.06107300519943237,-0.17040294408798218,-0.04773079800776259,-0.1347132921218872,-0.22450286149978638,-0.05187968734077231,-0.16483446955680847,-0.2052978277206421,-0.04637474763563887,-0.17183449864387512,-0.17175418138504028,-0.042576169701135314
P,-0.06616365909576416,0.05127155780792236,-0.017643489024578685,-0.08918142318725586,0.1428011953830719,-0.0317399092828623,-0.07894408702850342,0.2304101288318634,-0.03969901808255827,-0.055789053440093994,0.2855894863605499,-0.045896854332625026,-0.07557708024978638,0.16144320368766785,-0.07195762552970564,-0.08206397294998169,0.30218306183815,-0.08917611100429212,-0.07826381921768188,0.36892035603523254,-0.0891449154233328,-0.07041794061660767,0.42055758833885193,-0.08536855884545957,-0.019137561321258545,0.1694084107875824,-0.06572417922967588,-0.0036333799362182617,0.3126954734325409,-0.08470328160279905,0.005583226680755615,0.38789525628089905,-0.08436997987979566,0.015838921070098877,0.4395771920681,-0.08141570546382582,0.026276350021362305,0.17216375470161438,-0.05516546227687513,0.011338293552398682,0.25742611289024353,-0.06646039345019972,-0.003942430019378662,0.23124650120735168,-0.0552311726724497,-0.005613386631011963,0.19809162616729736,-0.04272074632996237,0.05739736557006836,0.17376381158828735,-0.04537111156338369,0.02872568368911743,0.22437241673469543,-0.04591462396734869,0.017903149127960205,0.20331278443336487,-0.03358724348896658,0.018474996089935303,0.17811110615730286,-0.0213804022287718
P,-0.06671947240829468,0.04838080704212189,-0.02577523186198505,-0.08991080522537231,0.14858795702457428,-0.04738947606972488,-0.07414555549621582,0.24046207964420319,-0.06057854227117332,-0.051194190979003906,0.3026888519525528,-0.0721958712427977,-0.08136600255966187,0.14738844335079193,-0.09506301439694198,-0.08474481105804443,0.2951192408800125,-0.12009510255745681,-0.08328241109848022,0.36446429789066315,-0.12371650196007522,-0.07837021350860596,0.4200841933488846,-0.12223001427344116,-0.018882334232330322,0.15052206814289093,-0.0886947125881079,-0.0012487173080444336,0.31010742485523224,-0.11484532661131652,0.007384359836578369,0.3888794332742691,-0.11470360166720184,0.018002986907958984,0.4437425285577774,-0.11231155551365646,0.03178858757019043,0.1526005119085312,-0.07781325138500961,0.017761170864105225,0.2618073970079422,-0.09685633934429916,-0.0019878745079040527,0.2311023324728012,-0.0814339727847937,-0.00586092472076416,0.1938071995973587,-0.06562742448738845,0.06743478775024414,0.15632279217243195,-0.06803848452261718,0.03703665733337402,0.22990985214710236,-0.07560855753115447,0.02449136972427368,0.20145182311534882,-0.061014423587835154,0.025275468826293945,0.17152096331119537,-0.04717583067110809
P,-0.06923937797546387,0.050326138734817505,-0.022647055210228473,-0.09272444248199463,0.1514149010181427,-0.04141655226206353,-0.07754206657409668,0.24427348375320435,-0.052854583011622935,-0.051705777645111084,0.3078244924545288,-0.06295532395100167,-0.08607983589172363,0.16460388898849487,-0.083628010349031,-0.09188580513000488,0.3101472854614258,-0.1049057732984977,-0.088656485080719,0.38015204668045044,-0.10856020112490228,-0.08108550310134888,0.4368845224380493,-0.10793547739243081,-0.027395188808441162,0.16919493675231934,-0.07742258568262628,-0.01243966817855835,0.3184340000152588,-0.10052635927652886,-0.001959502696990967,0.3965935707092285,-0.10159056295609048,0.010929405689239502,0.45211201906204224,-0.10081445087647012,0.021654725074768066,0.17071586847305298,-0.06692395021175912,0.007691740989685059,0.27110815048217773,-0.08248997141575387,-0.010897934436798096,0.2456367015838623,-0.06974821199631265,-0.014207541942596436,0.21190643310546875,-0.0569977912769275,0.05677372217178345,0.17274662852287292,-0.05750332062100938,0.028294146060943604,0.24014461040496826,-0.06239337136005929,0.01617056131362915,0.21717774868011475,-0.04938904230451158,0.015985608100891113,0.18895959854125977,-0.03729841147517732
P,-0.060494840145111084,0.05564478039741516,-0.018074738755501585,-0.07518494129180908,0.14576482772827148,-0.03105791933802493,-0.05512315034866333,0.22730255126953125,-0.03845819920269378,-0.028121888637542725,0.2761039733886719,-0.04356386229363807,-0.0673222541809082,0.16496044397354126,-0.06325540780989058,-0.06459200382232666,0.3044138550758362,-0.08066829383341201,-0.058167338371276855,0.3700968027114868,-0.08113282263246901,-0.049207985401153564,0.42098498344421387,-0.0771810868379248,-0.011449158191680908,0.1710669994354248,-0.05673724502292998,0.006400585174560547,0.30948877334594727,-0.07631629049745925,0.015206694602966309,0.38376349210739136,-0.07743389248815902,0.024431288242340088,0.4350356459617615,-0.07409618139234908,0.033833086490631104,0.17261481285095215,-0.04685665011373885,0.02021193504333496,0.24287360906600952,-0.059786890595830755,0.004931926727294922,0.21667206287384033,-0.05131052151290305,0.0024408698081970215,0.18454545736312866,-0.03898558855024703,0.06617182493209839,0.17353695631027222,-0.03783602356878646,0.03760969638824463,0.2136257290840149,-0.038596183955348806,0.02607905864715576,0.19223737716674805,-0.0276687265929354,0.025935888290405273,0.16803032159805298,-0.01569028288093932
P,-0.06679022312164307,0.05398154258728027,-0.014372116771227184,-0.08853715658187866,0.15596365928649902,-0.028874591809397998,-0.07103723287582397,0.24820232391357422,-0.03808668896246559,-0.04353022575378418,0.3093711733818054,-0.04682854458380348,-0.08757513761520386,0.18807125091552734,-0.06858568161416656,-0.09004199504852295,0.3291643261909485,-0.08545095741439468,-0.08441042900085449,0.3984861969947815,-0.08843298524308807,-0.074709951877594,0.4536794424057007,-0.08763300895381576,-0.029749691486358643,0.19157099723815918,-0.06382207840371734,-0.008678853511810303,0.33401936292648315,-0.08292863785911209,0.00463944673538208,0.41061270236968994,-0.08465306728768951,0.02030879259109497,0.4657058119773865,-0.08399054675984985,0.018233299255371094,0.1868240237236023,-0.054061679986006084,0.011329412460327148,0.27075523138046265,-0.06467913359094268,-0.007874786853790283,0.24773246049880981,-0.05378124385762817,-0.011900603771209717,0.21579349040985107,-0.04275354638386375,0.052750587463378906,0.1809970736503601,-0.04471237852860099,0.026432394981384277,0.23317742347717285,-0.045069380548483196,0.012487053871154785,0.21533530950546265,-0.03203903406549102,0.009101152420043945,0.19180363416671753,-0.020000307705885234
P,-0.06817960739135742,0.05471530556678772,-0.02398064166541758,-0.08863675594329834,0.15999603271484375,-0.04688675321872893,-0.07000494003295898,0.2546541094779968,-0.06273395933445158,-0.04588395357131958,0.3223090171813965,-0.07766492285068693,-0.09253853559494019,0.1684437096118927,-0.08891827978428068,-0.09510433673858643,0.31923049688339233,-0.1129939518147296,-0.08911001682281494,0.3911193609237671,-0.1195629797154254,-0.08029943704605103,0.45052993297576904,-0.12123410769041243,-0.03451943397521973,0.16696017980575562,-0.08413814373548689,-0.012666642665863037,0.3194316625595093,-0.11004290350015822,0.0027719736099243164,0.40340739488601685,-0.11338573314483824,0.018523335456848145,0.4668148159980774,-0.11538124449785414,0.016474246978759766,0.16427847743034363,-0.0748273692303485,0.009863615036010742,0.2795225977897644,-0.09364421285923186,-0.008205652236938477,0.2538822293281555,-0.07974653311308089,-0.011787235736846924,0.21703362464904785,-0.06661388643320265,0.054738521575927734,0.16502615809440613,-0.0665592811280078,0.02889084815979004,0.2448527216911316,-0.07545762874420348,0.015303313732147217,0.22390878200531006,-0.0616071931296176,0.013222575187683105,0.1948186159133911,-0.0488094314211196
P,-0.07200253009796143,0.056653231382369995,-0.020415695842928017,-0.10222351551055908,0.1680639237165451,-0.046783036079830254,-0.0874738097190857,0.2707654982805252,-0.066399919327921,-0.06688761711120605,0.3435411900281906,-0.08625296735448273,-0.11752918362617493,0.16829751431941986,-0.0996754565207425,-0.11592555046081543,0.33101312816143036,-0.1277596154181424,-0.10784798860549927,0.4111263006925583,-0.13784965359849366,-0.10001438856124878,0.48036740720272064,-0.14323797309083375,-0.053002774715423584,0.16384641826152802,-0.09993758284730347,-0.029612302780151367,0.3339933604001999,-0.12931760632676514,-0.01137387752532959,0.42710278928279877,-0.13337055825871857,0.0047013163566589355,0.4973776787519455,-0.13797652208489808,0.006106197834014893,0.16325868666172028,-0.0947044663993779,0.00098419189453125,0.30827657878398895,-0.1152975656954709,-0.016724109649658203,0.2774799317121506,-0.09668284886760148,-0.02164822816848755,0.23431141674518585,-0.08180085801762971,0.053983330726623535,0.1673891395330429,-0.09019087487143906,0.027872860431671143,0.2732550650835037,-0.10179148846549424,0.013530075550079346,0.24835215508937836,-0.08503266656083497,0.009937703609466553,0.21457834541797638,-0.0707522951929036
P,-0.0736355185508728,0.05101573467254639,-0.01584015600687394,-0.10544571280479431,0.15659844875335693,-0.035445734861554,-0.09158876538276672,0.2608080506324768,-0.04931614548272023,-0.06977170705795288,0.33246833086013794,-0.06371607259220013,-0.10939598083496094,0.1871742606163025,-0.08535172418064008,-0.1129150390625,0.3521217703819275,-0.10937393829530606,-0.10765433311462402,0.4356009364128113,-0.1160462982983006,-0.10048776865005493,0.5055161118507385,-0.11768323555892835,-0.048646628856658936,0.19258123636245728,-0.08312112465804944,-0.025090932846069336,0.3589538335800171,-0.10638139024680981,-0.010279476642608643,0.44511085748672485,-0.10690097883647809,0.003616631031036377,0.5105657577514648,-0.10630742833322415,0.004976809024810791,0.19107717275619507,-0.0753750912875546,0.003413379192352295,0.2955273389816284,-0.08991758153146634,-0.010759830474853516,0.2643788456916809,-0.07334217801994214,-0.013620615005493164,0.22604340314865112,-0.058187495920122956,0.04852575063705444,0.1860073208808899,-0.06819151714748273,0.02852499485015869,0.2546514868736267,-0.07236599549955258,0.018802881240844727,0.22890228033065796,-0.0546691492230309,0.01834946870803833,0.19759392738342285,-0.03853475302761922
P,-0.07231509685516357,0.0598982572555542,-0.01996126789853747,-0.09081029891967773,0.16239047050476074,-0.03730230238542731,-0.07022303342819214,0.2561742663383484,-0.04826159607873137,-0.04357069730758667,0.32124507427215576,-0.0573344549189585,-0.08390754461288452,0.18105405569076538,-0.07481075655923064,-0.07716608047485352,0.33331459760665894,-0.09171593021855529,-0.06981533765792847,0.402262806892395,-0.0938332362125891,-0.06187152862548828,0.4594663977622986,-0.09252043646083052,-0.02273106575012207,0.18313413858413696,-0.06841932814822371,1.0669231414794922e-05,0.3307068943977356,-0.08781145345673735,0.013201713562011719,0.41167008876800537,-0.08945190739140685,0.026518940925598145,0.4715791344642639,-0.0895457549046057,0.026806950569152832,0.18342185020446777,-0.057655750031329944,0.019876599311828613,0.29161661863327026,-0.07015698980794127,-0.0019753575325012207,0.26782333850860596,-0.05950754713521178,-0.009692072868347168,0.23240691423416138,-0.04874368962154563,0.05998474359512329,0.18659758567810059,-0.0477761534999388,0.032537221908569336,0.25629347562789917,-0.05179595407352622,0.015379369258880615,0.23824810981750488,-0.0411807170163172,0.008801460266113281,0.21297144889831543,-0.03080869298682387
P,-0.06449359655380249,0.05208241939544678,-0.025525737011150795,-0.07759475708007812,0.1410236358642578,-0.04318436553450056,-0.05554354190826416,0.22377628087997437,-0.05324747359128423,-0.026350319385528564,0.270332396030426,-0.06045883094640203,-0.0644194483757019,0.15679419040679932,-0.07932811921210714,-0.05910378694534302,0.2996312379837036,-0.10132007991643377,-0.050902366638183594,0.3648340702056885,-0.10451947098346182,-0.041435956954956055,0.41745465993881226,-0.10278708433480688,-0.006481468677520752,0.1641387939453125,-0.0693867648181481,0.013139128684997559,0.30081605911254883,-0.09236559217544027,0.021442055702209473,0.372441828250885,-0.09413973187776037,0.030459940433502197,0.4218461513519287,-0.09180607592435308,0.03572523593902588,0.16723012924194336,-0.05602722560735174,0.017876148223876953,0.2400151491165161,-0.07049873416991659,-0.003478825092315674,0.21744900941848755,-0.06251952742906042,-0.009113907814025879,0.1869564652442932,-0.05154130553574987,0.0633554458618164,0.170432448387146,-0.04436786791058012,0.02722609043121338,0.20763808488845825,-0.04838537743063398,0.012232482433319092,0.1900120973587036,-0.0412328386840386,0.010242342948913574,0.1702750325202942,-0.03248394971461721
P,-0.07857412099838257,0.05775575339794159,-0.03104476972964676,-0.11010503768920898,0.17748115956783295,-0.060748558188947754,-0.10000395774841309,0.2911136895418167,-0.08087398826626213,-0.08164095878601074,0.37590475380420685,-0.0994055119111863,-0.11572080850601196,0.1733141392469406,-0.11332325607088478,-0.12427973747253418,0.35482020676136017,-0.14440038024929436,-0.12140485644340515,0.441269114613533,-0.15275453745869072,-0.1149330735206604,0.5133514553308487,-0.15503572642353447,-0.04514282941818237,0.17504389584064484,-0.10771368413713844,-0.027570903301239014,0.3670607954263687,-0.14137027382400902,-0.016691505908966064,0.4696604162454605,-0.14548284530189903,-0.005195140838623047,0.5472493320703506,-0.1480473500445214,0.016102492809295654,0.17929430305957794,-0.09687925844934853,-0.00029987096786499023,0.3274025470018387,-0.12268808453825386,-0.020126760005950928,0.2942839413881302,-0.10546263277080925,-0.023141801357269287,0.24978037178516388,-0.08879199593809517,0.0625220537185669,0.1888609677553177,-0.08727822422531517,0.025012314319610596,0.2907456308603287,-0.1008483019426194,0.009045004844665527,0.2625708431005478,-0.08497001200464638,0.00719529390335083,0.2275756150484085,-0.07009204446819695
P,-0.04609644412994385,0.03209492564201355,-0.007223277797349326,-0.07095503807067871,0.10158857703208923,-0.021666873691030375,-0.06869524717330933,0.17109346389770508,-0.033011245054551,-0.06454449892044067,0.220740407705307,-0.04573067880923354,-0.0897754430770874,0.10385432839393616,-0.05571323863918387,-0.09238749742507935,0.20654809474945068,-0.07261246673519217,-0.08851328492164612,0.2596551775932312,-0.07887429229671561,-0.08528554439544678,0.30489230155944824,-0.08249324790889823,-0.05157339572906494,0.09981518983840942,-0.0600628913169583,-0.036531925201416016,0.21725919842720032,-0.07664805881435477,-0.022991657257080078,0.2772771716117859,-0.07820125154907309,-0.011252880096435547,0.32218462228775024,-0.08075007281953894,-0.013555347919464111,0.09890782833099365,-0.06078376851732337,-0.009050488471984863,0.1948644518852234,-0.07470546893531882,-0.013041138648986816,0.17079249024391174,-0.06201005585248076,-0.014092862606048584,0.14287447929382324,-0.05195227123553359,0.021499156951904297,0.10055357217788696,-0.06122100211436354,0.01504737138748169,0.1744721531867981,-0.07052456818277442,0.012978434562683105,0.1532299518585205,-0.05772411308939063,0.01326686143875122,0.1281583309173584,-0.04665482647473418
P,-0.05026942491531372,0.03189694881439209,-0.0057017054274837164,-0.07651716470718384,0.10495775938034058,-0.018146250942365327,-0.07315868139266968,0.18030434846878052,-0.02819485644401709,-0.06248897314071655,0.2333437204360962,-0.03972202221454779,-0.09369799494743347,0.1262626349925995,-0.05116307044924895,-0.09449324011802673,0.23035597801208496,-0.06796426008047263,-0.09166333079338074,0.28679054975509644,-0.0745427874714295,-0.08888360857963562,0.3350551128387451,-0.07780924121441046,-0.05383336544036865,0.12535232305526733,-0.054956071624175706,-0.03774452209472656,0.2417193055152893,-0.07164167294801871,-0.026396989822387695,0.303503155708313,-0.07406878153385321,-0.017132163047790527,0.3500838279724121,-0.07595617751182715,-0.014574170112609863,0.1221294105052948,-0.055038739541188875,-0.008021950721740723,0.200717031955719,-0.06749151329101721,-0.011477470397949219,0.17431241273880005,-0.0561629837244908,-0.012075662612915039,0.14665740728378296,-0.04602276588381926,0.020273029804229736,0.11851558089256287,-0.054872006723300615,0.015123486518859863,0.17507684230804443,-0.05927500183285872,0.013766884803771973,0.1540825366973877,-0.04580418447555701,0.01416027545928955,0.1320737600326538,-0.034120344170943895
P,-0.05214303731918335,0.0296594500541687,-0.004631462543308373,-0.08022713661193848,0.10101759433746338,-0.013393865934610005,-0.07836702466011047,0.17793560028076172,-0.020577176510393258,-0.07316964864730835,0.23030179738998413,-0.02916309893041813,-0.0983782410621643,0.1253577470779419,-0.03970558479338848,-0.1009029746055603,0.2278854250907898,-0.053555886297523614,-0.10133060812950134,0.28144747018814087,-0.05829715639263355,-0.10179075598716736,0.326129674911499,-0.059958255886137124,-0.0619376003742218,0.13191115856170654,-0.04252512663513386,-0.04854863882064819,0.24082046747207642,-0.05511385857969486,-0.038487523794174194,0.29746198654174805,-0.056771463750898477,-0.030949801206588745,0.33928781747817993,-0.05746153280049526,-0.02546706795692444,0.13260960578918457,-0.04250972255974972,-0.012842178344726562,0.19110232591629028,-0.05160610660821163,-0.014581441879272461,0.16178160905838013,-0.04438817784100735,-0.01786983013153076,0.1343126893043518,-0.03727158814579212,0.008127450942993164,0.13091623783111572,-0.04243280276566708,0.009931027889251709,0.1672716736793518,-0.04482576534062588,0.011108636856079102,0.1419394612312317,-0.03498386502176487,0.010128557682037354,0.11990666389465332,-0.026014986484348412
